"","target_id","ext_gene","2dpi-0dpi","4dpi-0dpi","7dpi-0dpi","12dpi-0dpi"
"32904","ENSDART00000160845","p4ha2",0,0,0,0
"32905","ENSDART00000161104","mastl",0,0,0,0
"32906","ENSDART00000019846","col8a1b",0,0,0,0
"32907","ENSDART00000162534","zgc:112966",0,0,0,0
"32908","ENSDART00000078807","zgc:123295",0,0,0,0
"32909","ENSDART00000169532","FP015855.1",0,0,0,0
"32910","ENSDART00000024127","ppp2r2ab",0,0,0,0
"32911","ENSDART00000098346","smu1a",0,0,0,0
"32912","ENSDART00000104252","eaf1",0,0,0,0
"32913","ENSDART00000100301","sssca1",0,0,0,0
"32914","ENSDART00000021437","gria1a",0,0,0,0
"32915","ENSDART00000157310","si:dkey-77f5.8",0,0,0,0
"32916","ENSDART00000051336","cyr61l1",0,0,0,0
"32917","ENSDART00000154859","trim65",0,0,0,0
"32918","ENSDART00000159337","zgc:66484",0,0,0,0
"32919","ENSDART00000144757","mxra5b",0,0,0,0
"32920","ENSDART00000158731","jag2b",0,0,0,0
"32921","ENSDART00000153688","si:dkey-208k22.6",0,0,0,0
"32922","ENSDART00000172839","tnmd",0,0,0,0
"32923","ENSDART00000101461","epyc",0,0,0,0
"32924","ENSDART00000159000","znf1105",0,0,0,0
"32925","ENSDART00000158424","si:dkeyp-80d11.1",0,0,0,0
"32926","ENSDART00000040727","tax1bp1b",0,0,0,0
"32927","ENSDART00000170420","clec14a",0,0,0,0
"32928","ENSDART00000163739","cdca7b",0,0,0,0
"32929","ENSDART00000163007",NA,0,0,0,0
"32930","ENSDART00000164553","abcd3a",0,0,0,0
"32931","ENSDART00000156150","clec16a",0,0,0,0
"32932","ENSDART00000140466","BX640512.1",0,0,0,0
"32933","ENSDART00000019699","mettl3",0,0,0,0
"32934","ENSDART00000102484","fam49bb",0,0,0,0
"32935","ENSDART00000133992","stau1",0,0,0,0
"32936","ENSDART00000142480","sltm",0,0,0,0
"32937","ENSDART00000079638","tm2d1",0,0,0,0
"32938","ENSDART00000152890","rpl7l1",0,0,0,0
"32939","ENSDART00000160817","itsn1",0,0,0,0
"32940","ENSDART00000041412","smarca2",0,0,0,0
"32941","ENSDART00000132044","trmt44",0,0,0,0
"32942","ENSDART00000160694","zgc:174573",0,0,0,0
"32943","ENSDART00000149777","setx",0,0,1,0
"32944","ENSDART00000142848","sec22c",0,0,0,0
"32945","ENSDART00000004986","igsf9b",0,0,0,0
"32946","ENSDART00000086437","tmcc1b",0,0,0,0
"32947","ENSDART00000135311","mrpl11",0,0,0,0
"32948","ENSDART00000024898","tfap2b",0,0,0,0
"32949","ENSDART00000125040","si:ch211-152f22.4",0,0,0,0
"32950","ENSDART00000156492","tiam2a",0,0,-1,0
"32951","ENSDART00000138249","rwdd2b",0,0,0,0
"32952","ENSDART00000160486","CR388416.1",0,0,0,0
"32953","ENSDART00000152555","ggact.3",0,0,0,0
"32954","ENSDART00000135417","bmi1b",0,0,0,0
"32955","ENSDART00000171393","efr3a",0,0,-1,0
"32956","ENSDART00000157805","BX000701.3",0,0,0,0
"32957","ENSDART00000134514","smarca4a",0,0,1,0
"32958","ENSDART00000137188","cyp3c2",0,0,0,0
"32959","ENSDART00000098163","slc25a25b",0,0,0,0
"32960","ENSDART00000165527",NA,0,0,0,0
"32961","ENSDART00000118626","U1",0,0,0,0
"32962","ENSDART00000128520","U1",0,0,0,0
"32963","ENSDART00000172966","ccdc64",0,0,0,0
"32964","ENSDART00000051139","ncor2",0,0,0,0
"32965","ENSDART00000123342","sp3a",0,0,0,0
"32966","ENSDART00000157435","ndrg3a",0,0,0,0
"32967","ENSDART00000136617","tdrkh",0,0,0,0
"32968","ENSDART00000041702","trmt2b",0,0,0,0
"32969","ENSDART00000078230","mettl16",0,0,0,0
"32970","ENSDART00000015688","invs",0,0,0,0
"32971","ENSDART00000137485","tpd52l1",0,0,-1,0
"32972","ENSDART00000151434","ube2r2",0,0,0,0
"32973","ENSDART00000170421","si:ch73-138e16.6",0,0,0,0
"32974","ENSDART00000138021","rbp7a",0,0,0,0
"32975","ENSDART00000126395","nup58",0,0,0,0
"32976","ENSDART00000154986","zgc:193812",0,0,0,0
"32977","ENSDART00000044453","ano5a",0,0,1,1
"32978","ENSDART00000159052","si:zfos-1056e6.1",0,0,0,0
"32979","ENSDART00000146624","klhl20",0,0,0,0
"32980","ENSDART00000165839","tns2b",0,0,0,0
"32981","ENSDART00000163082","tox4b",0,0,0,0
"32982","ENSDART00000123056","hmgb3a",0,0,0,0
"32983","ENSDART00000171499","pcdh1gb2",0,0,0,0
"32984","ENSDART00000124127","CU179643.1",0,0,0,0
"32985","ENSDART00000077936","lcmt1",0,0,0,0
"32986","ENSDART00000020582","tmed9",0,0,0,0
"32987","ENSDART00000156799","si:ch211-137a8.4",0,0,0,0
"32988","ENSDART00000020859","pip5k1ab",0,0,0,0
"32989","ENSDART00000170747","alkbh1",0,0,0,0
"32990","ENSDART00000054652","si:ch211-191a24.4",0,0,0,0
"32991","ENSDART00000144976","slco2b1",0,0,0,0
"32992","ENSDART00000131625","nisch",0,0,0,0
"32993","ENSDART00000111125","glis2a",0,0,0,0
"32994","ENSDART00000131996","chl1a",0,0,0,0
"32995","ENSDART00000156087","si:dkey-7f16.3",0,0,0,0
"32996","ENSDART00000167171","slc25a12",0,0,0,0
"32997","ENSDART00000044387","gabpb1",0,0,0,0
"32998","ENSDART00000131257","wdr19",0,0,0,0
"32999","ENSDART00000137853","hnrpdl",0,0,0,0
"33000","ENSDART00000159692","elmod2",0,0,0,0
"33001","ENSDART00000168343","CABZ01033540.1",0,0,0,0
"33002","ENSDART00000148978","chrnb3b",0,0,0,0
"33003","ENSDART00000137521","tm4sf18",0,0,0,0
"33004","ENSDART00000172731","mat2al",0,0,0,0
"33005","ENSDART00000143150","si:dkey-51d8.1",0,0,0,0
"33006","ENSDART00000170934","igfbp1a",0,0,0,0
"33007","ENSDART00000159901","fam167aa",0,0,0,0
"33008","ENSDART00000081337","ndufab1a",0,0,0,0
"33009","ENSDART00000023262","si:dkey-27p23.3",0,0,0,0
"33010","ENSDART00000133191","pih1d1",0,0,0,0
"33011","ENSDART00000065033","ngfb",0,0,0,0
"33012","ENSDART00000147098","carkd",0,0,0,0
"33013","ENSDART00000144001","ppip5k2",0,0,0,0
"33014","ENSDART00000168895","dynlrb1",0,0,0,0
"33015","ENSDART00000155457","CR589875.2",0,0,0,0
"33016","ENSDART00000166811","akt3a",0,0,0,0
"33017","ENSDART00000147685","prim2",0,0,0,0
"33018","ENSDART00000144568","ptpn20",0,0,0,0
"33019","ENSDART00000100324","ppp2r5eb",0,0,0,0
"33020","ENSDART00000170014","si:dkey-121n8.7",0,0,0,0
"33021","ENSDART00000137698","BX465838.1",0,0,0,0
"33022","ENSDART00000063578","srd5a3",0,0,0,0
"33023","ENSDART00000156294","CR848667.1",0,0,0,0
"33024","ENSDART00000139315","eif3d",0,0,0,0
"33025","ENSDART00000118837",NA,0,0,0,0
"33026","ENSDART00000162445","hmgxb3",0,0,0,0
"33027","ENSDART00000098980","znf296",0,0,0,0
"33028","ENSDART00000139525","gria4b",0,0,0,0
"33029","ENSDART00000144559","cnppd1",0,0,0,0
"33030","ENSDART00000162589","sgut1",0,0,0,0
"33031","ENSDART00000129747","inpp4b",0,0,0,0
"33032","ENSDART00000137908","CT583708.1",0,0,0,0
"33033","ENSDART00000156238","BX470154.1",0,0,0,0
"33034","ENSDART00000160383","bmper",0,0,0,0
"33035","ENSDART00000135279","efna1b",0,0,0,0
"33036","ENSDART00000137977","pear1",0,0,0,0
"33037","ENSDART00000152216","znf513a",0,0,0,0
"33038","ENSDART00000142514","b4galnt1a",0,0,0,0
"33039","ENSDART00000154122","si:ch211-165g14.1",0,0,0,0
"33040","ENSDART00000160062","CR352258.1",0,0,0,0
"33041","ENSDART00000130673","tp73",0,0,0,0
"33042","ENSDART00000023684","cwc22",0,0,0,0
"33043","ENSDART00000087976","cyp4v7",0,0,0,0
"33044","ENSDART00000172684","lipt2",0,0,0,0
"33045","ENSDART00000157510","relt",0,0,0,0
"33046","ENSDART00000133797","vaspb",0,0,0,0
"33047","ENSDART00000132477","pimr88",0,0,0,0
"33048","ENSDART00000132669","tube1",0,0,0,0
"33049","ENSDART00000126908","ompb",0,0,0,0
"33050","ENSDART00000133693","CABZ01059412.1",0,0,0,0
"33051","ENSDART00000142727","stam",0,0,0,0
"33052","ENSDART00000127302","znf1028",0,0,0,0
"33053","ENSDART00000169280","BX005286.1",0,0,0,0
"33054","ENSDART00000163057","FP101882.1",0,0,0,-1
"33055","ENSDART00000144607","ccdc174",0,0,0,0
"33056","ENSDART00000167243","lrp2a",0,0,0,0
"33057","ENSDART00000168441","zgc:165653",0,0,0,0
"33058","ENSDART00000133857","cst3",0,0,0,0
"33059","ENSDART00000172676","f8",0,0,0,0
"33060","ENSDART00000132966","zgc:113425",0,0,0,0
"33061","ENSDART00000141874","vps9d1",0,0,0,0
"33062","ENSDART00000123634","CABZ01076616.1",0,0,-1,0
"33063","ENSDART00000153156","mettl24",0,0,0,0
"33064","ENSDART00000127829","atad3",0,0,0,0
"33065","ENSDART00000156160","msi2b",0,0,0,0
"33066","ENSDART00000024480","baiap2l2a",0,0,0,0
"33067","ENSDART00000142808","tpi1b",0,0,0,0
"33068","ENSDART00000133771","gpm6ab",0,0,0,0
"33069","ENSDART00000052746","ube2ia",0,0,0,0
"33070","ENSDART00000129627","si:dkeyp-82h4.3",0,0,0,0
"33071","ENSDART00000130596","CT737127.1",0,0,0,0
"33072","ENSDART00000148852","flot2a",0,0,0,0
"33073","ENSDART00000158674","elk1",0,0,0,0
"33074","ENSDART00000145887","rrp12",0,0,0,0
"33075","ENSDART00000077958","capn2b",0,0,0,0
"33076","ENSDART00000092406","apba2a",0,0,1,0
"33077","ENSDART00000173016","jac7",0,0,0,0
"33078","ENSDART00000149373","aass",0,0,0,0
"33079","ENSDART00000109334","zgc:66472",0,0,0,0
"33080","ENSDART00000110602","A2ML1 (1 of many)",0,0,0,0
"33081","ENSDART00000169921","trir",0,0,0,0
"33082","ENSDART00000026559","cd9b",0,0,0,0
"33083","ENSDART00000014685","cpm",0,0,0,0
"33084","ENSDART00000013605","zbtb20",0,0,1,1
"33085","ENSDART00000111626","rnf111",0,0,0,0
"33086","ENSDART00000172891","mylka",0,0,0,0
"33087","ENSDART00000134219","mef2ca",0,0,0,0
"33088","ENSDART00000138962","mef2ca",0,0,0,0
"33089","ENSDART00000146240","park2",0,0,0,0
"33090","ENSDART00000133696","znf804b",0,0,0,0
"33091","ENSDART00000132892","cthrc1a",0,0,0,0
"33092","ENSDART00000141098","frmd7",0,0,0,0
"33093","ENSDART00000142953","si:ch211-197l9.2",0,0,0,0
"33094","ENSDART00000158918","ST6GALNAC2",0,0,0,0
"33095","ENSDART00000144095","dmd",0,0,0,0
"33096","ENSDART00000149026","pcm1",0,0,0,0
"33097","ENSDART00000101958","pnpla4",0,0,0,0
"33098","ENSDART00000137882","parla",0,0,0,0
"33099","ENSDART00000155439","dusp12",0,0,0,0
"33100","ENSDART00000114225","CU467828.1",0,0,0,0
"33101","ENSDART00000074943","xcr1b.1",0,0,0,0
"33102","ENSDART00000066978","cbll1",0,0,0,0
"33103","ENSDART00000110358","znf1059",0,0,0,0
"33104","ENSDART00000139149","OSBP2 (1 of many)",0,0,0,0
"33105","ENSDART00000073892","zgc:114041",0,0,0,0
"33106","ENSDART00000109053","ank1a",0,0,0,0
"33107","ENSDART00000151061","rgl3a",0,0,0,0
"33108","ENSDART00000143369","slc25a22",0,0,0,0
"33109","ENSDART00000009642","igf2a",0,0,0,0
"33110","ENSDART00000073910","adamtsl5",0,0,0,0
"33111","ENSDART00000132139","ufd1l",0,0,0,0
"33112","ENSDART00000058100","xpc",0,0,0,0
"33113","ENSDART00000143927","magi1a",0,0,0,0
"33114","ENSDART00000138015","fmnl2a",0,0,0,0
"33115","ENSDART00000101565","MAIP1",0,0,0,0
"33116","ENSDART00000145204","nalcn",0,0,0,0
"33117","ENSDART00000144314","CR513785.1",0,0,0,0
"33118","ENSDART00000020297","brf2",0,0,0,0
"33119","ENSDART00000167816","dbnla",0,0,0,0
"33120","ENSDART00000133302","pfkfb4a",0,0,-1,0
"33121","ENSDART00000141169","ppp1r3cb",0,0,0,0
"33122","ENSDART00000159423","foxi1",0,0,0,0
"33123","ENSDART00000169702","pdzd7a",0,0,0,0
"33124","ENSDART00000146249","matn3b",0,0,0,0
"33125","ENSDART00000144379","ndufaf1",0,0,0,0
"33126","ENSDART00000002095","tmem39b",0,0,0,0
"33127","ENSDART00000131534","map4k5",0,0,0,0
"33128","ENSDART00000027020","ankrd28b",0,0,0,0
"33129","ENSDART00000137090","id2a",0,0,0,0
"33130","ENSDART00000168854","FQ311946.1",0,0,0,0
"33131","ENSDART00000156033","itpk1b",0,0,0,0
"33132","ENSDART00000099701","selo",0,0,0,0
"33133","ENSDART00000110746","blm",0,0,0,0
"33134","ENSDART00000059400","c18h3orf33",0,0,0,0
"33135","ENSDART00000136294","atp9b",0,0,0,0
"33136","ENSDART00000131500","FP101887.1",0,0,0,0
"33137","ENSDART00000033724","fabp3",0,1,1,0
"33138","ENSDART00000137959","il7r",0,0,0,0
"33139","ENSDART00000164814","zgc:173486",0,0,0,0
"33140","ENSDART00000092991","pigx",0,0,0,0
"33141","ENSDART00000163126","si:ch211-222k6.1",0,0,0,0
"33142","ENSDART00000136125","rbm15b",0,0,0,0
"33143","ENSDART00000014152","aar2",0,0,0,0
"33144","ENSDART00000140519","zgc:153284",0,0,0,0
"33145","ENSDART00000169433","si:ch211-210c8.6",0,0,0,0
"33146","ENSDART00000171283","ccl34b.4",0,0,0,0
"33147","ENSDART00000142998","dnah3",0,0,0,0
"33148","ENSDART00000031486","lyrm1",0,0,0,0
"33149","ENSDART00000110077","best1",0,0,0,0
"33150","ENSDART00000156811","si:ch211-59o9.10",0,0,0,0
"33151","ENSDART00000140182","cnot4a",0,0,0,0
"33152","ENSDART00000156805","CR854832.1",0,0,0,0
"33153","ENSDART00000160175","SYNDIG1",0,0,-1,0
"33154","ENSDART00000144284","lyrm7",0,0,0,0
"33155","ENSDART00000138942","ewsr1a",0,0,0,0
"33156","ENSDART00000146060","BX548047.3",0,0,0,0
"33157","ENSDART00000138380","msi1",0,0,0,0
"33158","ENSDART00000150346","si:ch211-234c11.3",0,0,0,0
"33159","ENSDART00000129075","camk2n2",0,0,0,0
"33160","ENSDART00000148866","ank3b",0,0,0,0
"33161","ENSDART00000167489","ppa2",0,0,0,0
"33162","ENSDART00000140074","si:dkey-222h21.2",0,0,0,0
"33163","ENSDART00000162083","BX548059.1",0,0,0,0
"33164","ENSDART00000144300","col28a1a",0,0,0,0
"33165","ENSDART00000118139","U5",0,0,0,0
"33166","ENSDART00000137689","hnrnpm",0,0,0,0
"33167","ENSDART00000140977","chchd6a",0,0,0,0
"33168","ENSDART00000156957","necap2",0,0,0,0
"33169","ENSDART00000158803","naa15b",0,0,0,0
"33170","ENSDART00000063287","qtrt1",0,0,0,0
"33171","ENSDART00000137384","rasal2",0,0,0,0
"33172","ENSDART00000103048","cald1a",0,0,0,0
"33173","ENSDART00000161761","dlg2",0,0,0,0
"33174","ENSDART00000052726","zgc:162339",0,0,0,0
"33175","ENSDART00000131494","magi1a",0,0,0,0
"33176","ENSDART00000029308","itgb4",0,0,0,0
"33177","ENSDART00000134023","BX901930.3",0,0,0,0
"33178","ENSDART00000024450","zfand5b",0,0,0,0
"33179","ENSDART00000136256","stx17",0,0,0,0
"33180","ENSDART00000164266","mus81",0,0,0,0
"33181","ENSDART00000131732","ntrk2a",0,0,0,0
"33182","ENSDART00000165893","pimr108",0,0,0,0
"33183","ENSDART00000160294",NA,0,0,0,0
"33184","ENSDART00000045287","mapre3a",0,0,0,0
"33185","ENSDART00000086104","nox1",0,0,0,0
"33186","ENSDART00000085661","apba2b",0,0,0,0
"33187","ENSDART00000117860","5S_rRNA",0,0,0,0
"33188","ENSDART00000018500","hif1ab",0,0,0,0
"33189","ENSDART00000169291","stard5",0,0,0,0
"33190","ENSDART00000163111","wacb",0,0,0,0
"33191","ENSDART00000147566","rims1b",0,0,0,0
"33192","ENSDART00000102021","sox1a",0,0,0,0
"33193","ENSDART00000146724","dpp3",0,0,0,0
"33194","ENSDART00000139917","myha",0,1,1,1
"33195","ENSDART00000156796","sh3glb2a",0,0,0,0
"33196","ENSDART00000165245","si:dkey-112a7.4",0,0,0,0
"33197","ENSDART00000111487","snw1",0,0,0,0
"33198","ENSDART00000081774","ccdc51",0,0,0,0
"33199","ENSDART00000149604","acaca",0,0,0,0
"33200","ENSDART00000143305","lmo7a",0,0,0,0
"33201","ENSDART00000111615","stxbp4",0,0,0,0
"33202","ENSDART00000124072","atp7a",0,0,0,0
"33203","ENSDART00000148383","dmxl2",0,0,0,0
"33204","ENSDART00000144121","ppp1r10",0,0,0,0
"33205","ENSDART00000146697","prlh2",0,0,0,0
"33206","ENSDART00000168363","BX649331.1",0,0,0,0
"33207","ENSDART00000103833","slc26a6l",0,0,0,0
"33208","ENSDART00000162768","zgc:162816",0,0,0,0
"33209","ENSDART00000109799","mmrn2b",0,0,0,0
"33210","ENSDART00000139741","gstr",0,0,0,0
"33211","ENSDART00000164635","si:ch211-193l2.10",0,0,0,0
"33212","ENSDART00000162364","cnr2",0,0,0,0
"33213","ENSDART00000012089","stim2b",0,0,0,0
"33214","ENSDART00000149617","foxk2",0,0,0,0
"33215","ENSDART00000167479","exosc3",0,0,0,0
"33216","ENSDART00000121181","SNORD94",0,0,0,0
"33217","ENSDART00000172452","rxfp1",0,0,0,0
"33218","ENSDART00000136413","hnrpl",0,0,0,0
"33219","ENSDART00000151799","ubap2l",0,0,0,0
"33220","ENSDART00000123220","ALKBH3 (1 of many)",0,0,0,0
"33221","ENSDART00000160119","AL935044.3",0,0,0,0
"33222","ENSDART00000153821","CR749763.7",0,0,0,0
"33223","ENSDART00000151927","si:ch211-218h8.3",0,0,0,0
"33224","ENSDART00000150071","ttc1",0,0,0,0
"33225","ENSDART00000165323","zgc:154054",0,0,0,0
"33226","ENSDART00000052909","ntn5",0,0,0,0
"33227","ENSDART00000167522","rcn2",0,0,0,0
"33228","ENSDART00000067482","dynlt1",0,0,0,0
"33229","ENSDART00000083784","ubtd1b",0,0,0,0
"33230","ENSDART00000127988","nktr",0,0,0,0
"33231","ENSDART00000104812","cbx6a",0,0,0,0
"33232","ENSDART00000158309","bty",0,0,0,0
"33233","ENSDART00000153079","si:dkey-15j16.3",0,0,0,0
"33234","ENSDART00000029708","zgc:56585",0,0,0,0
"33235","ENSDART00000048281","cyp2u1",0,0,0,0
"33236","ENSDART00000111853","gripap1",0,0,0,0
"33237","ENSDART00000165682","SLITRK5 (1 of many)",0,0,0,0
"33238","ENSDART00000161818","prr33",0,1,0,0
"33239","ENSDART00000007057","ccnh",0,0,0,0
"33240","ENSDART00000133353","apobb.1",0,0,0,0
"33241","ENSDART00000141149","caln2",0,0,0,0
"33242","ENSDART00000171804","tlk1b",0,0,0,0
"33243","ENSDART00000170771","cse1l",0,0,0,0
"33244","ENSDART00000148210","dnajc4",0,0,0,0
"33245","ENSDART00000137902","hibadhb",0,0,0,0
"33246","ENSDART00000008535","u2af2a",0,0,0,0
"33247","ENSDART00000149551","emilin1b",0,0,0,0
"33248","ENSDART00000150133","ankrd10a",0,0,0,0
"33249","ENSDART00000144210","lrrc16b",0,0,0,0
"33250","ENSDART00000103070","cdk17",0,0,-1,0
"33251","ENSDART00000155070","si:dkey-172k15.3",0,0,0,0
"33252","ENSDART00000133156","hnrpkl",0,0,0,0
"33253","ENSDART00000124623","si:ch73-361p23.3",0,0,0,0
"33254","ENSDART00000139497","osbp2",0,0,0,0
"33255","ENSDART00000153874","si:dkey-7i4.19",0,0,0,0
"33256","ENSDART00000154524","phldb1b",0,0,0,0
"33257","ENSDART00000148593","smpdl3b",0,0,0,0
"33258","ENSDART00000039832","tgfbr2b",0,0,0,0
"33259","ENSDART00000146130","BX890544.1",0,0,0,0
"33260","ENSDART00000124294","CABZ01034702.1",0,0,0,0
"33261","ENSDART00000136420","spred3",0,0,0,0
"33262","ENSDART00000111239","nrxn1a",0,0,0,0
"33263","ENSDART00000106499","zgc:175284",0,0,0,0
"33264","ENSDART00000098531","hbl2",0,0,0,0
"33265","ENSDART00000136380","sorbs2b",0,0,0,0
"33266","ENSDART00000168609","si:zfos-1011f11.2",0,0,0,0
"33267","ENSDART00000168392","CR388413.5",0,0,0,0
"33268","ENSDART00000156754","BX890558.1",0,0,0,0
"33269","ENSDART00000150086","c2h1orf27",0,0,0,0
"33270","ENSDART00000084439","olfml2a",0,0,0,0
"33271","ENSDART00000125365","si:ch211-189a15.5",0,0,0,0
"33272","ENSDART00000121983","hsd3b7",0,0,0,0
"33273","ENSDART00000155405","CR751602.2",0,0,0,0
"33274","ENSDART00000103064","nfya",0,0,0,0
"33275","ENSDART00000155723","si:ch211-24o10.6",0,0,1,0
"33276","ENSDART00000163913","BX936303.2",0,0,0,0
"33277","ENSDART00000167414","si:dkey-27n6.1",0,0,0,0
"33278","ENSDART00000173442","dnajc14",0,0,0,0
"33279","ENSDART00000108978","ccdc61",0,0,0,0
"33280","ENSDART00000149103","fhdc5",0,0,0,0
"33281","ENSDART00000148121","zgc:153935",0,0,0,0
"33282","ENSDART00000132160","si:ch211-260b17.6",0,0,0,0
"33283","ENSDART00000087817","DOCK4 (1 of many)",0,0,0,0
"33284","ENSDART00000137676","tenm3",0,0,0,0
"33285","ENSDART00000129831","zgc:136791",0,0,0,0
"33286","ENSDART00000156050","CR788230.2",0,0,0,0
"33287","ENSDART00000129811","onecut3b",0,0,0,0
"33288","ENSDART00000144774","cacna1aa",0,0,0,0
"33289","ENSDART00000097312","sco1",0,0,0,0
"33290","ENSDART00000150844","cpsf6",0,0,0,0
"33291","ENSDART00000132837","si:dkey-14d8.7",0,0,0,0
"33292","ENSDART00000161790","znf1047",0,0,0,0
"33293","ENSDART00000162443","si:dkey-176f19.1",0,0,0,0
"33294","ENSDART00000150766","znf977",0,0,0,0
"33295","ENSDART00000168109","CR762475.2",0,0,0,0
"33296","ENSDART00000172048","ift74",0,0,0,0
"33297","ENSDART00000170564","stpg2",0,0,0,0
"33298","ENSDART00000145286","slc2a11b",0,0,0,0
"33299","ENSDART00000064991","pimr71",0,0,0,0
"33300","ENSDART00000109144","ptprnb",0,0,0,0
"33301","ENSDART00000169172","fam210b",0,0,0,0
"33302","ENSDART00000080834","eml3",0,0,0,0
"33303","ENSDART00000169955","cfp",0,0,0,0
"33304","ENSDART00000161110",NA,0,0,0,0
"33305","ENSDART00000142831","uchl3",0,0,0,0
"33306","ENSDART00000123935","erbb2ip",0,0,0,0
"33307","ENSDART00000102553","homer3b",0,0,0,0
"33308","ENSDART00000131976","adipor1a",0,0,-1,0
"33309","ENSDART00000132491","wdr83os",0,0,-1,0
"33310","ENSDART00000066430","acta2",0,0,0,0
"33311","ENSDART00000163053","gng2",0,0,0,0
"33312","ENSDART00000110197","zgc:154058",0,0,0,0
"33313","ENSDART00000007741","HPS6",0,0,0,0
"33314","ENSDART00000063412","esr2b",0,0,0,0
"33315","ENSDART00000099782","mrpl14",0,0,0,0
"33316","ENSDART00000163383","si:dkeyp-115e12.7",0,0,0,0
"33317","ENSDART00000098643","tomm5",0,0,-1,0
"33318","ENSDART00000137495","ckmb",0,0,0,0
"33319","ENSDART00000123927",NA,0,0,0,0
"33320","ENSDART00000167639","CT573793.3",0,0,0,0
"33321","ENSDART00000137311","phf20l1",0,0,0,0
"33322","ENSDART00000156734","thumpd2",0,0,0,0
"33323","ENSDART00000091722","panx2",0,0,0,0
"33324","ENSDART00000172161",NA,0,0,0,0
"33325","ENSDART00000103887","med10",0,0,0,0
"33326","ENSDART00000164035","dlgap3",0,0,0,0
"33327","ENSDART00000153192","znf410",0,0,0,0
"33328","ENSDART00000145366","dfnb31a",0,0,0,0
"33329","ENSDART00000168857","ccnt2b",0,0,0,0
"33330","ENSDART00000150467","tsc22d2",0,0,0,0
"33331","ENSDART00000062415","CABZ01088025.1",0,0,0,0
"33332","ENSDART00000100644","rec8b",0,0,0,0
"33333","ENSDART00000150369","CR381686.4",0,0,0,0
"33334","ENSDART00000168436","si:ch73-173p19.2",0,0,0,0
"33335","ENSDART00000108767","spsb3b",0,0,0,0
"33336","ENSDART00000137360","AL954320.1",0,0,0,0
"33337","ENSDART00000143280","sh2b1",0,0,0,0
"33338","ENSDART00000145008","pigt",0,0,0,0
"33339","ENSDART00000166162","zwi",0,0,0,0
"33340","ENSDART00000141064","actl6a",0,0,0,0
"33341","ENSDART00000100514","zgc:172120",0,0,0,0
"33342","ENSDART00000022076","fam46bb",0,0,0,0
"33343","ENSDART00000168751","plcd1a",0,0,0,0
"33344","ENSDART00000087438","cog7",0,0,0,0
"33345","ENSDART00000143718","zgc:153631",0,0,0,0
"33346","ENSDART00000137826","hmga1a",0,0,0,0
"33347","ENSDART00000150490","FAR2",0,0,0,0
"33348","ENSDART00000156015","CU179756.1",0,0,0,0
"33349","ENSDART00000162499","si:dkey-165b20.1",0,0,0,0
"33350","ENSDART00000048350","si:dkey-34e4.1",0,0,0,0
"33351","ENSDART00000156635","mast2",0,0,0,0
"33352","ENSDART00000064197","cldn5a",0,0,0,0
"33353","ENSDART00000024514","chordc1b",0,0,0,0
"33354","ENSDART00000158083","CABZ01075125.2",0,0,0,0
"33355","ENSDART00000106593","prpf19",0,0,0,0
"33356","ENSDART00000106620","zgc:174224",0,0,0,0
"33357","ENSDART00000142118","slc25a39",0,0,0,0
"33358","ENSDART00000124425","slc25a24l",0,0,0,0
"33359","ENSDART00000160212","si:ch211-207b24.4",0,0,0,0
"33360","ENSDART00000143674","nav3",0,0,0,0
"33361","ENSDART00000161889","BX664605.2",0,0,0,0
"33362","ENSDART00000016465","cx36.7",0,0,0,0
"33363","ENSDART00000139745","ift81",0,0,0,0
"33364","ENSDART00000064335","st6galnac1.2",0,0,0,0
